"NUTS2","NUTS1","postcodeDistrict","NUTS218NM","NUTS118NM","Country"
"UKM7","UKM","EH99","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH28","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH52","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH36","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH2","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH24","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","G63","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY4","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH1","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY5","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","G62","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH1","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK15","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY10","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH22","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH41","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH39","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH35","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH16","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH95","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH51","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH16","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH13","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH27","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH14","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY3","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK17","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH54","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH9","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH21","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH4","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY11","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","DD6","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","DD3","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH6","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK12","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","G68","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH12","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK9","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","DD8","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH6","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH29","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH15","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH11","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH26","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH18","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH13","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK20","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","DD11","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY15","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK18","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH25","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH5","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY9","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH17","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY99","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY13","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK13","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK8","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH3","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH40","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY8","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH34","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","DD5","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","AB30","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH8","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK3","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK5","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY1","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH32","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH14","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK11","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH11","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK1","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH18","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH48","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH46","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH23","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH9","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH53","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK16","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY14","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","DD1","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH10","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH20","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK7","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK14","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH49","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK19","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK10","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH19","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH55","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH7","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK2","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY6","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH15","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","PH2","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","FK21","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH4","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH3","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH7","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","KY12","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH17","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","G67","Eastern Scotland","Scotland","Scotland"
"UKM7","UKM","EH42","Eastern Scotland","Scotland","Scotland"
"UKM8","UKM","G42","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA16","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G32","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G41","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G45","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G21","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA3","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA10","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G23","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","EH47","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA7","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","ML6","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G43","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G64","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G66","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G70","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA14","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G33","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA15","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G5","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA9","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G34","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G9","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G52","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","ML1","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G2","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G81","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA12","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G13","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA8","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G20","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA5","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA1","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","ML5","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G73","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G15","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G58","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","ML4","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","ML7","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G3","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G53","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G22","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA19","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G82","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G61","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G44","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G4","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G69","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G60","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G40","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G1","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","FK6","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G46","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G11","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA4","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA13","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G14","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G12","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G65","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G51","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G31","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA18","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","FK4","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA11","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G90","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA2","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G72","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","G84","West Central Scotland","Scotland","Scotland"
"UKM8","UKM","PA6","West Central Scotland","Scotland","Scotland"
"UKM9","UKM","KA21","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD14","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD3","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML8","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG11","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD15","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD11","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD6","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA9","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","EH43","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML10","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG4","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG10","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD12","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA10","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA20","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","PA17","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD1","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA17","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML3","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG2","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA5","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML2","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML12","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA4","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA30","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA29","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","EH38","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA1","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA12","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA22","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD5","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G75","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G76","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA24","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG14","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G78","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G74","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA13","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA19","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG7","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA16","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA23","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD2","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","EH45","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G79","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA14","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA7","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD7","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD4","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG5","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA26","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD10","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA15","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML11","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA3","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","EH44","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA11","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","ML9","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G71","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG13","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA2","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG12","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD13","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG1","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG3","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","TD8","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG9","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG16","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG8","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","G77","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","CA6","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA25","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA6","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","DG6","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA18","Southern Scotland","Scotland","Scotland"
"UKM9","UKM","KA8","Southern Scotland","Scotland","Scotland"
"UKN0","UKN","BT62","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT33","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNG","BT93","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT71","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT64","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNB","BT70","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNC","BT54","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT60","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT61","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNB","BT51","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNA","BT81","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT10","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNB","BT45","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKNA","BT82","Northern Ireland","Northern Ireland","Northern Ireland"
"UKN0","UKN","BT1","Northern Ireland","Northern Ireland","Northern Ireland"
